0,"Ytter Enhörna Lantbruk","960941","","Enhörna","","/Enh%C3%B6rna/Ytter_Enh%C3%B6rna_Lantbruk/960941","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Vinberga+16%2c+15196%2c+ENH%c3%96RNA%2c+Sweden"
1,"Ytterå Grillen","955333","0640-223 50","Nälden","","/N%C3%A4lden/Ytter%C3%A5_Grillen/955333","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Ytter%c3%a5n%2c+83595%2c+N%c3%84LDEN%2c+Sweden"
2,"Ytterå Hembygdsförening","265848","0640-220 60","Nälden","","/N%C3%A4lden/Ytter%C3%A5_Hembygdsf%C3%B6rening/265848","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Ytter%c3%a5n+561%2c+83595%2c+N%c3%84LDEN%2c+Sweden"
3,"Ytterå Snickeri- & Fönsterhantverk","433882","0640-221 33","Nälden","http://www.yttera-snickeri.nu","/N%C3%A4lden/Ytter%C3%A5_Snickeri___F%C3%B6nsterhantverk/433882","mailto:thomas@yttera-snickeri.nu","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Ytter%c3%a5n+2577%2c+83595%2c+N%c3%84LDEN%2c+Sweden"
4,"Ytteråns Ägg","2783595","0325-58 42 01","Hallen","http://www.ytteransagg.n.nu","/Hallen/Ytter%C3%A5ns_%C3%84gg/2783595","mailto:kia-larsen@hotmail.com","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Myckel%c3%a5sen+142%2c+83001%2c+HALLEN%2c+Sweden"
5,"Ytteråns Skola","1424014","0640-68 17 08","Nälden","","/N%C3%A4lden/Ytter%C3%A5ns_Skola/1424014","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Ytter%c3%a5n+604%2c+83595%2c+N%c3%84LDEN%2c+Sweden"
6,"Ytterbacken AB","2523635","0920-667 00","Luleå","","/Lule%C3%A5/Ytterbacken_AB/2523635","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Torpslingan+8%2c+97347%2c+LULE%c3%85%2c+Sweden"
7,"Ytterberg Ekonomi AB","2819291","","Segeltorp","","/Segeltorp/Ytterberg_Ekonomi_AB/2819291","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Huldrestigen+10%2c+14173%2c+SEGELTORP%2c+Sweden"
8,"Ytterberg, Lars Göran","668733","0506-308 33","Hova","","/Hova/Ytterberg_Lars_G%C3%B6ran/668733","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Egnahemsgatan+8%2c+54832%2c+HOVA%2c+Sweden"
9,"Ytterberg, Maria","2645157","08-87 54 11","Bromma","","/Bromma/Ytterberg_Maria/2645157","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Danav%c3%a4gen+38%2c+16853%2c+BROMMA%2c+Sweden"
