0,"Mats Johanssons Åkeri i Överkalix AB","2350857","0926-700 00","Överkalix","","/%C3%96verkalix/Mats_Johanssons_%C3%85keri_i_%C3%96verkalix_AB/2350857","mailto:truckingmats@hotmail.com","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=V%c3%a4stra+Nybyv%c3%a4gen+46%2c+95692%2c+%c3%96VERKALIX%2c+Sweden"
1,"Mats Johanssons Bygg AB","2633674","0411-390 03","Skurup","","/Skurup/Mats_Johanssons_Bygg_AB/2633674","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Vinkelgatan+6%2c+27432%2c+SKURUP%2c+Sweden"
2,"Mats Johanssons Skogstransport","283990","0455-36 20 78","Rödeby","","/R%C3%B6deby/Mats_Johanssons_Skogstransport/283990","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Str%c3%b6msberg+703%2c+37030%2c+R%c3%96DEBY%2c+Sweden"
3,"Mats Johanssons Slöjd & Konsthantverk","369756","0526-616 32","Strömstad","","/Str%C3%B6mstad/Mats_Johanssons_Sl%C3%B6jd__Konsthantverk/369756","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Hiertagatan+32%2c+45231%2c+STR%c3%96MSTAD%2c+Sweden"
4,"Mats Johanssons Taxi","2379585","0501-182 16","Mariestad","","/Mariestad/Mats_Johanssons_Taxi/2379585","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Nygatan+22%2c+54230%2c+MARIESTAD%2c+Sweden"
5,"Mats Johnson Mergers & Acquisitions Advisory AB","1925668","08-540 201 30","Österskär","","/%C3%96stersk%C3%A4r/Mats_Johnson_Mergers__Acquisitions_Advisory_AB/1925668","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=%c3%96stersk%c3%a4rsv%c3%a4gen+43+B%2c+18451%2c+%c3%96STERSK%c3%84R%2c+Sweden"
6,"Mats Jonasson It Konsult AB","2999440","","Sollentuna","","/Sollentuna/Mats_Jonasson_It_Konsult_AB/2999440","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Rekylv%c3%a4gen+4%2c+19144%2c+SOLLENTUNA%2c+Sweden"
7,"Mats Jonasson Vendera","981428","031-42 86 21","Göteborg","","/G%C3%B6teborg/Mats_Jonasson_Vendera/981428","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kristinelundsgatan+5%2c+41137%2c+G%c3%96TEBORG%2c+Sweden"
8,"Mats Jönis Byggkonsult Ab","946457","08-624 05 90","Danderyd","","/Danderyd/Mats_J%C3%B6nis_Byggkonsult_Ab/946457","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Box+116%2c+18212%2c+DANDERYD%2c+Sweden"
9,"Mats Jonsson","1257778","","Hudiksvall","","/Hudiksvall/Mats_Jonsson/1257778","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Norsta+414%2c+82493%2c+HUDIKSVALL%2c+Sweden"
10,"Mats Jonsson Industri och Produkt AB","788430","","Habo","","/Habo/Mats_Jonsson_Industri_och_Produkt_AB/788430","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Ekeberg+Villa+V%c3%a4ttervy%2c+56636%2c+HABO%2c+Sweden"
11,"Mats Jonsson It-Pedagogik","1729037","0322-61 60 00","Stockholm","","/Stockholm/Mats_Jonsson_It_Pedagogik/1729037","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Gr%c3%b6ndalsv%c3%a4gen+106%2c+11768%2c+STOCKHOLM%2c+Sweden"
12,"Mats Jonsson Östermalm","529740","08-545 677 52","Täby","","/T%C3%A4by/Mats_Jonsson_%C3%96stermalm/529740","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Flygvillev%c3%a4gen+3%2c+18367%2c+T%c3%84BY%2c+Sweden"
