0, "Björkhagens Mur & Puts AB", "2791335", "", "Handen", "", "/Handen/Bj%C3%B6rkhagens_Mur__Puts_AB/2791335", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=M%c3%a5rdv%c3%a4gen+41%2c+13645%2c+HANDEN%2c+Sweden"
1, "Björkhagens Redovisning", "227830", "08-649 91 16", "Johanneshov", "", "/Johanneshov/Bj%C3%B6rkhagens_Redovisning/227830", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Axvallsv%c3%a4gen+52%2c+12150%2c+JOHANNESHOV%2c+Sweden"
2, "Björkhagens Skola", "1264661", "08-508 159 00", "Johanneshov", "", "/Johanneshov/Bj%C3%B6rkhagens_Skola/1264661", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Karlskronav%c3%a4gen%2c+12152%2c+JOHANNESHOV%2c+Sweden"
3, "Björkhagens Spel o. Tobak", "1910923", "08-648 70 25", "Johanneshov", "", "/Johanneshov/Bj%C3%B6rkhagens_Spel_o_Tobak/1910923", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Malm%c3%b6v%c3%a4gen+59%2c+12153%2c+JOHANNESHOV%2c+Sweden"
4, "Björkhagens Trav O Ridshop", "574669", "0435-800 71", "Örkelljunga", "", "/%C3%96rkelljunga/Bj%C3%B6rkhagens_Trav_O_Ridshop/574669", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Florshult+1246+B%2c+28692%2c+%c3%96RKELLJUNGA%2c+Sweden"
5, "Björkhagens Vandrarhem", "520172", "0253-103 08", "Ödeshög", "http://www.bjorkhagen.se", "/%C3%96desh%C3%B6g/Bj%C3%B6rkhagens_Vandrarhem/520172", "mailto:ltsj@spray.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Omberg+Stocklycka+Vandrarhem+1%2c+59993%2c+%c3%96DESH%c3%96G%2c+Sweden"
6, "Björkhagsgården", "2428310", "054-51 50 00", "Skoghall", "", "/Skoghall/Bj%C3%B6rkhagsg%C3%A5rden/2428310", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Nygatan+46%2c+66330%2c+SKOGHALL%2c+Sweden"
7, "Björkhagsskolan", "1719112", "0246-815 91", "Svärdsjö", "", "/Sv%C3%A4rdsj%C3%B6/Bj%C3%B6rkhagsskolan/1719112", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bj%c3%b6rkv%c3%a4gen+2%2c+79023%2c+SV%c3%84RDSJ%c3%96%2c+Sweden"
8, "Björkhalla Mekaniska", "253643", "0454-185 01", "Asarum", "", "/Asarum/Bj%C3%B6rkhalla_Mekaniska/253643", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=P%c3%b6lsekruv%c3%a4gen+27%2c+37492%2c+ASARUM%2c+Sweden"
9, "Björkhällans Bygg & Inredning", "885778", "031-68 20 42", "Askim", "", "/Askim/Bj%C3%B6rkh%C3%A4llans_Bygg__Inredning/885778", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bj%c3%b6rkh%c3%a4llan+2%2c+43639%2c+ASKIM%2c+Sweden"
10, "Björkhälls Förskola", "1305609", "0435-78 10 30", "Röstånga", "", "/R%C3%B6st%C3%A5nga/Bj%C3%B6rkh%C3%A4lls_F%C3%B6rskola/1305609", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Billingev%c3%a4gen+29%2c+26868%2c+R%c3%96ST%c3%85NGA%2c+Sweden"
11, "Björkhammar Måleri", "323720", "", "Järna", "http://www.bjorkhammar.se", "/J%C3%A4rna/Bj%C3%B6rkhammar_M%C3%A5leri/323720", "mailto:info@bjorkhammar.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Liljestigen+11%2c+15336%2c+J%c3%84RNA%2c+Sweden"
12, "Björkhamra Möbler AB", "214444", "0504-129 08", "Tibro", "", "/Tibro/Bj%C3%B6rkhamra_M%C3%B6bler_AB/214444", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bangatan+3%2c+54331%2c+TIBRO%2c+Sweden"
13, "Björkhamregatans Fastighetsbolag AB", "1078854", "0651-163 03", "Ljusdal", "", "/Ljusdal/Bj%C3%B6rkhamregatans_Fastighetsbolag_AB/1078854", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bj%c3%b6rkhamrev%c3%a4gen+6%2c+82735%2c+LJUSDAL%2c+Sweden"
14, "Björkheim Lantsbruks AB", "532930", "0476-231 28", "Virestad", "", "/Virestad/Bj%C3%B6rkheim_Lantsbruks_AB/532930", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Pehr+H%c3%b6rbergs+V%c3%a4g+30%2c+34373%2c+VIRESTAD%2c+Sweden"
15, "Björkhem Måleri & Design", "2700356", "", "Aplared", "", "/Aplared/Bj%C3%B6rkhem_M%C3%A5leri__Design/2700356", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Roppered+Bj%c3%b6rkhem%2c+51696%2c+APLARED%2c+Sweden"
16, "Björkhem Service & Support AB", "268129", "0454-993 50", "Sölvesborg", "http://www.bjorkhem.com", "/S%C3%B6lvesborg/Bj%C3%B6rkhem_Service__Support_AB/268129", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Vikaljungav%c3%a4gen+1801%2c+29493%2c+S%c3%96LVESBORG%2c+Sweden"
17, "Björkhem Sjukhem", "1179351", "0663-197 90", "Gideå", "", "/Gide%C3%A5/Bj%C3%B6rkhem_Sjukhem/1179351", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bergforsv%c3%a4gen+34%2c+89693%2c+GIDE%c3%85%2c+Sweden"
18, "Björkhem, Bostadsrättsföreningen", "906512", "033-20 15 54", "Borås", "", "/Bor%C3%A5s/Bj%C3%B6rkhem_Bostadsr%C3%A4ttsf%C3%B6reningen/906512", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bj%c3%b6rkhemsgatan+51%2c+50646%2c+BOR%c3%85S%2c+Sweden"
19, "Björkhöjdsgatan Förskola", "2344747", "031-366 46 71", "Västra frölunda", "", "/V%C3%A4stra_fr%C3%B6lunda/Bj%C3%B6rkh%C3%B6jdsgatan_F%C3%B6rskola/2344747", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bj%c3%b6rkh%c3%b6jdsgatan+20%2c+42651%2c+V%c3%84STRA+FR%c3%96LUNDA%2c+Sweden"
20, "Björkhöjdskyrkan", "461699", "031-45 68 30", "Västra frölunda", "", "/V%C3%A4stra_fr%C3%B6lunda/Bj%C3%B6rkh%C3%B6jdskyrkan/461699", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Lilla+Greveg%c3%a5rdsv%c3%a4gen+2%2c+42655%2c+V%c3%84STRA+FR%c3%96LUNDA%2c+Sweden"
21, "Björkholm & Hagberg Konsult AB", "1710434", "08-604 96 00", "Stockholm", "", "/Stockholm/Bj%C3%B6rkholm__Hagberg_Konsult_AB/1710434", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Rind%c3%b6gatan+15%2c+11536%2c+STOCKHOLM%2c+Sweden"
22, "Björkholm Bil", "1708056", "0500-49 34 00", "Skövde", "http://www.bjorkholmbil.se", "/Sk%C3%B6vde/Bj%C3%B6rkholm_Bil/1708056", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Handelsv%c3%a4gen+1%2c+54161%2c+SK%c3%96VDE%2c+Sweden"
23, "Björkholm Consulting AB", "2935161", "", "Norrtälje", "", "/Norrt%C3%A4lje/Bj%C3%B6rkholm_Consulting_AB/2935161", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Grans%c3%a4tersgatan+58%2c+76160%2c+NORRT%c3%84LJE%2c+Sweden"
24, "Björkholm Hilding", "392863", "0142-161 70", "Mjölby", "", "/Mj%C3%B6lby/Bj%C3%B6rkholm_Hilding/392863", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=B%c3%a4rnstensv%c3%a4gen+6%2c+59544%2c+MJ%c3%96LBY%2c+Sweden"
25, "Björkholm Hyrbilar AB", "164166", "0500-49 34 25", "Skövde", "", "/Sk%C3%B6vde/Bj%C3%B6rkholm_Hyrbilar_AB/164166", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Handelsv%c3%a4gen+1%2c+54142%2c+SK%c3%96VDE%2c+Sweden"
26, "Björkholmen Konsult AB", "833679", "", "Lidköping", "", "/Lidk%C3%B6ping/Bj%C3%B6rkholmen_Konsult_AB/833679", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=De+La+Gardiev%c3%a4gen+64%2c+53152%2c+LIDK%c3%96PING%2c+Sweden"
27, "Björkholmens Tantverk", "410583", "0923-64 20 80", "Töre", "", "/T%C3%B6re/Bj%C3%B6rkholmens_Tantverk/410583", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sikn%c3%a4s-bj%c3%b6rkholmen+1%2c+95040%2c+T%c3%96RE%2c+Sweden"
28, "Björkholms El AB", "975741", "019-760 77 59", "Örebro", "http://www.bjorkholmsel.com", "/%C3%96rebro/Bj%C3%B6rkholms_El_AB/975741", "mailto:info@bjorkholmsekl.com", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Skjutbanev%c3%a4gen+12%2c+70369%2c+%c3%96REBRO%2c+Sweden"
29, "Björkholms Plåtslageri Eftr. AB", "256037", "0121-123 01", "Söderköping", "http://www.bjorkholmsplat.se", "/S%C3%B6derk%C3%B6ping/Bj%C3%B6rkholms_Pl%C3%A5tslageri_Eftr_AB/256037", "mailto:bjorkholmsplat@telia.com", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Margaretagatan+1%2c+61432%2c+S%c3%96DERK%c3%96PING%2c+Sweden"
30, "Björkholms Revision och Redovisningsbyrå AB", "2954193", "011-15 85 80", "Norrköping", "", "/Norrk%C3%B6ping/Bj%C3%B6rkholms_Revision_och_Redovisningsbyr%C3%A5_AB/2954193", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Exportgatan+28%2c+60228%2c+NORRK%c3%96PING%2c+Sweden"
31, "Björkholms Revisionsbyrå", "698894", "011-15 85 80", "Norrköping", "http://www.rbrb.se", "/Norrk%C3%B6ping/Bj%C3%B6rkholms_Revisionsbyr%C3%A5/698894", "mailto:info@rbrb.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Exportgatan+28%2c+60228%2c+NORRK%c3%96PING%2c+Sweden"
32, "Björkholms Skog & Maskin AB", "2621629", "0451-421 02", "Vittsjö", "", "/Vittsj%C3%B6/Bj%C3%B6rkholms_Skog__Maskin_AB/2621629", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bj%c3%b6rkholm+5224%2c+28022%2c+VITTSJ%c3%96%2c+Sweden"
33, "Björkholmskajens Assistans", "801303", "0454-975 18", "Karlskrona", "", "/Karlskrona/Bj%C3%B6rkholmskajens_Assistans/801303", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bj%c3%b6rkholmskajen+17%2c+37136%2c+KARLSKRONA%2c+Sweden"
34, "Björkhults Design AB", "648822", "0173-308 30", "Öregrund", "http://www.bjorkhults-design.se", "/%C3%96regrund/Bj%C3%B6rkhults_Design_AB/648822", "mailto:info@bjorkhults-design.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=L%c3%a5nggatan+42%2c+74242%2c+%c3%96REGRUND%2c+Sweden"
35, "Björkhults Mekaniska", "306983", "0500-43 79 82", "Skövde", "", "/Sk%C3%B6vde/Bj%C3%B6rkhults_Mekaniska/306983", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Fr%c3%b6sve+Bj%c3%b6rkhult%2c+54191%2c+SK%c3%96VDE%2c+Sweden"
