0, "Delta.sec", "1709102", "", "Nacka", "", "/Nacka/Deltasec/1709102", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Box+78%2c+13107%2c+NACKA%2c+Sweden"
1, "Deltab", "866854", "", "Landskrona", "", "/Landskrona/Deltab/866854", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bj%c3%b6rkgatan+17%2c+26151%2c+LANDSKRONA%2c+Sweden"
2, "Deltab AB", "1087011", "", "Hedemora", "", "/Hedemora/Deltab_AB/1087011", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Hamre+20%2c+77690%2c+HEDEMORA%2c+Sweden"
3, "Deltab Företagsprofilering AB", "1192939", "026-18 21 80", "Gävle", "", "/G%C3%A4vle/Deltab_F%C3%B6retagsprofilering_AB/1192939", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sandmogatan+4%2c+80646%2c+G%c3%84VLE%2c+Sweden"
4, "Deltab Profilplagg AB", "273258", "026-18 21 80", "Gävle", "http://www.deltab.se", "/G%C3%A4vle/Deltab_Profilplagg_AB/273258", "mailto:info@deltab.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sandmogatan+4%2c+80646%2c+G%c3%84VLE%2c+Sweden"
5, "Deltabil", "364121", "046-14 66 60", "Löddeköpinge", "", "/L%C3%B6ddek%C3%B6pinge/Deltabil/364121", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Produktv%c3%a4gen+14%2c+24643%2c+L%c3%96DDEK%c3%96PINGE%2c+Sweden"
6, "Deltac", "2677752", "0454-20 22 75", "Asarum", "", "/Asarum/Deltac/2677752", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Mysslev%c3%a4gen+11%2c+37453%2c+ASARUM%2c+Sweden"
7, "Deltaco Mattimport", "110669", "08-740 19 40", "Hägersten", "http://www.deltacomattinport.se", "/H%C3%A4gersten/Deltaco_Mattimport/110669", "mailto:deltacospray@hoymail.com", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Fr%c3%a4mlingsv%c3%a4gen+8+I%2c+12648%2c+H%c3%84GERSTEN%2c+Sweden"
8, "Deltacom Karl-Erik Stockhaus", "1943424", "", "Sörberge", "", "/S%C3%B6rberge/Deltacom_Karl_Erik_Stockhaus/1943424", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bergebom+140%2c+86030%2c+S%c3%96RBERGE%2c+Sweden"
9, "Deltacool Konsult AB", "1905856", "", "Älvsjö", "", "/%C3%84lvsj%C3%B6/Deltacool_Konsult_AB/1905856", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Ripsav%c3%a4gen+27%2c+12541%2c+%c3%84LVSJ%c3%96%2c+Sweden"
10, "Deltaeltech AB", "154119", "0660-29 98 50", "Örnsköldsvik", "http://www.deltaeltech.se", "/%C3%96rnsk%C3%B6ldsvik/Deltaeltech_AB/154119", "mailto:jorgen@deltaeltech.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bj%c3%b6rnav%c3%a4gen+74%2c+89142%2c+%c3%96RNSK%c3%96LDSVIK%2c+Sweden"
11, "Deltaeurotech AB", "2801274", "08-581 610 10", "Kungsängen", "", "/Kungs%C3%A4ngen/Deltaeurotech_AB/2801274", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kraftv%c3%a4gen+32%2c+19637%2c+KUNGS%c3%84NGEN%2c+Sweden"
12, "Deltaex International AB", "179104", "0302-175 10", "Lerum", "", "/Lerum/Deltaex_International_AB/179104", "mailto:deltaex@larga.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Carlanders+V%c3%a4g+15%2c+44339%2c+LERUM%2c+Sweden"
13, "Deltaex Programutveckling AB", "226763", "031-26 26 22", "Onsala", "http://www.deltaex.se", "/Onsala/Deltaex_Programutveckling_AB/226763", "mailto:goteborg@deltaex.se", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Strandviksv%c3%a4gen+13%2c+43992%2c+ONSALA%2c+Sweden"
14, "Deltaförsamlingen", "517314", "060-57 35 55", "Bergeforsen", "", "/Bergeforsen/Deltaf%C3%B6rsamlingen/517314", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sandarnav%c3%a4gen+66%2c+86192%2c+BERGEFORSEN%2c+Sweden"
15, "Deltageo", "2376806", "", "Rönninge", "", "/R%C3%B6nninge/Deltageo/2376806", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Herr%c3%a4ngsv%c3%a4gen+9%2c+14464%2c+R%c3%96NNINGE%2c+Sweden"
16, "Deltagruppen AB", "2256826", "040-26 70 10", "Malmö", "", "/Malm%C3%B6/Deltagruppen_AB/2256826", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Regementsgatan+72%2c+21751%2c+MALM%c3%96%2c+Sweden"
17, "Deltagruppen Sjukgymnastik Husensjö", "1244604", "042-406 04 73", "Helsingborg", "", "/Helsingborg/Deltagruppen_Sjukgymnastik_Husensj%C3%B6/1244604", "", "http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Ludvikagatan+49%2c+25263%2c+HELSINGBORG%2c+Sweden"
