0,"Murama Bygg","1780344","0498-27 81 74","Visby","","/Visby/Murama_Bygg/1780344","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Lothargatan+2%2c+62158%2c+VISBY%2c+Sweden"
1,"Muramaris","1575166","0498-24 91 49","Visby","http://www.muramaris.se","/Visby/Muramaris/1575166","mailto:info@muramaris.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Lummelundsv%c3%a4g%2c+62141%2c+VISBY%2c+Sweden"
2,"Murano AB","2355732","033-41 24 06","Borås","","/Bor%C3%A5s/Murano_AB/2355732","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Villabergsgatan+15%2c+50455%2c+BOR%c3%85S%2c+Sweden"
3,"Murar Gunnars Spis & Kakelugnar","1572127","0224-913 18","Hedemora","","/Hedemora/Murar_Gunnars_Spis__Kakelugnar/1572127","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Furuv%c3%a4gen+13%2c+77692%2c+HEDEMORA%2c+Sweden"
4,"Murar Håkan","631990","","Alfta","","/Alfta/Murar_H%C3%A5kan/631990","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Runemov%c3%a4gen+176%2c+82292%2c+ALFTA%2c+Sweden"
5,"Murar Mäster Wester Mef","643918","040-44 74 74","Staffanstorp","","/Staffanstorp/Murar_M%C3%A4ster_Wester_Mef/643918","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bj%c3%a4rsh%c3%b6gsv%c3%a4gen+15%2c+24593%2c+STAFFANSTORP%2c+Sweden"
6,"Murar´n i Gustafs AB","1906885","","Borlänge","","/Borl%C3%A4nge/Murarn_i_Gustafs_AB/1906885","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Tundalsgatan+10%2c+78437%2c+BORL%c3%84NGE%2c+Sweden"
7,"Murar´n i Mariestad AB","2227540","0501-340 44","Mariestad","","/Mariestad/Murarn_i_Mariestad_AB/2227540","mailto:spisbutiken@live.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=F%c3%b6rr%c3%a5dsgatan+39%2c+54235%2c+MARIESTAD%2c+Sweden"
8,"Murarbiets Honung AB","2733688","","Tierp","","/Tierp/Murarbiets_Honung_AB/2733688","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Yttr%c3%b6+126%2c+81591%2c+TIERP%2c+Sweden"
9,"Murarbröderna i Sverige AB","2944090","","Västra frölunda","","/V%C3%A4stra_fr%C3%B6lunda/Murarbr%C3%B6derna_i_Sverige_AB/2944090","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=S%c3%b6dra+L%c3%a5ngebergsgatan+20%2c+42132%2c+V%c3%84STRA+FR%c3%96LUNDA%2c+Sweden"
10,"Murare Berg","1988751","","Norsborg","","/Norsborg/Murare_Berg/1988751","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Timotejv%c3%a4gen+10%2c+14567%2c+NORSBORG%2c+Sweden"
11,"Murare Glenn Andresen","1857599","","Mellerud","http://www.stallgh.se","/Mellerud/Murare_Glenn_Andresen/1857599","mailto:glenn.andresen@hotmail.com","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bolstad+Torp+Br%c3%a4nningen%2c+46466%2c+MELLERUD%2c+Sweden"
12,"Murare Johansson","2243214","","Jonstorp","","/Jonstorp/Murare_Johansson/2243214","mailto:murare.johansson@telia.com","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Jonstorpsv%c3%a4gen+86%2c+26371%2c+JONSTORP%2c+Sweden"
13,"Murare Johansson AB","2991266","","Jonstorp","http://murarejohansson-jonstorp.clearsearch.se","/Jonstorp/Murare_Johansson_AB/2991266","mailto:murare.johansson@telia.com","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Jonstorpsv%c3%a4gen+86%2c+26371%2c+JONSTORP%2c+Sweden"
14,"Murare Robert Andersson","760434","0155-28 79 94","Nyköping","","/Nyk%C3%B6ping/Murare_Robert_Andersson/760434","mailto:robert_andersson_sanchez@hotmail.com","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kuskv%c3%a4gen+5%2c+61144%2c+NYK%c3%96PING%2c+Sweden"
15,"Murare Wallberg & Nilsson AB","1022341","08-543 536 00","Åkersberga","http://www.murarewallberg.se","/%C3%85kersberga/Murare_Wallberg__Nilsson_AB/1022341","mailto:info@murarewallberg.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Gumrar%c3%b6v%c3%a4gen+100%2c+18491%2c+%c3%85KERSBERGA%2c+Sweden"
16,"Murarefirma J E Holst","122763","0457-332 55","Johannishus","","/Johannishus/Murarefirma_J_E_Holst/122763","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Bredag%c3%a5rdsv%c3%a4gen+13%2c+37275%2c+JOHANNISHUS%2c+Sweden"
17,"Muraregatans Förskola","1139094","0521-72 22 49","Frändefors","","/Fr%C3%A4ndefors/Muraregatans_F%C3%B6rskola/1139094","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Muraregatan+5%2c+46269%2c+FR%c3%84NDEFORS%2c+Sweden"
18,"Muraregränd IT AB","375532","","Sundsvall","","/Sundsvall/Muraregr%C3%A4nd_IT_AB/375532","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Muraregr%c3%a4nd+6%2c+85643%2c+SUNDSVALL%2c+Sweden"
19,"Muraren i Falköping AB","641350","0322-62 29 90","Vårgårda","","/V%C3%A5rg%C3%A5rda/Muraren_i_Falk%C3%B6ping_AB/641350","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Parkgatan+2%2c+44731%2c+V%c3%85RG%c3%85RDA%2c+Sweden"
20,"Muraren i Mälardalen AB","936863","","Eskilstuna","","/Eskilstuna/Muraren_i_M%C3%A4lardalen_AB/936863","mailto:muraren.malardalen@gmail.com","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Kjula%c3%a5sen+4%2c+63506%2c+ESKILSTUNA%2c+Sweden"
21,"Murarfirma Björn Aronsson","516284","0293-501 06","Tierp","","/Tierp/Murarfirma_Bj%C3%B6rn_Aronsson/516284","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Yttr%c3%b6+126%2c+81591%2c+TIERP%2c+Sweden"
