0,"Eriq AB","2919987","040-91 11 05","Malmö","","/Malm%C3%B6/Eriq_AB/2919987","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Ernst+Ahlgrensgatan+4+B%2c+21759%2c+MALM%c3%96%2c+Sweden"
1,"Eris - Expert Ritning Inredning Språk","983467","031-765 01 80","Göteborg","","/G%C3%B6teborg/Eris___Expert_Ritning_Inredning_Spr%C3%A5k/983467","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sk%c3%a5negatan+35+B%2c+41252%2c+G%c3%96TEBORG%2c+Sweden"
2,"Eris It AB","355790","","Huddinge","","/Huddinge/Eris_It_AB/355790","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Storskiftesv%c3%a4gen+43%2c+14139%2c+HUDDINGE%2c+Sweden"
3,"Eris, Selahattin","2990595","042-453 16 65","Bjuv","","/Bjuv/Eris_Selahattin/2990595","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=S%c3%b6dra+Storgatan+63%2c+26740%2c+BJUV%2c+Sweden"
4,"Erisec","798048","08-712 13 32","Tyresö","","/Tyres%C3%B6/Erisec/798048","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Maria+Sofias+V%c3%a4g+70%2c+13563%2c+TYRES%c3%96%2c+Sweden"
5,"Erisoe AB","2872476","","Stockholm","","/Stockholm/Erisoe_AB/2872476","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Linn%c3%a9gatan+16%2c+11447%2c+STOCKHOLM%2c+Sweden"
6,"Erist","2226057","","Hässelby","","/H%C3%A4sselby/Erist/2226057","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Gl%c3%a4djev%c3%a4gen+8+A%2c+16575%2c+H%c3%84SSELBY%2c+Sweden"
7,"Eriswed Taxi AB","2848750","","Farsta","","/Farsta/Eriswed_Taxi_AB/2848750","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Stadsbudsv%c3%a4gen+42%2c+12358%2c+FARSTA%2c+Sweden"
8,"Erit Consulting AB","1605611","08-737 02 05","Stockholm","http://www.erit.se","/Stockholm/Erit_Consulting_AB/1605611","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Adlerbethsgatan+15%2c+11255%2c+STOCKHOLM%2c+Sweden"
9,"Erita, Joakim","1869608","","Eskilstuna","","/Eskilstuna/Erita_Joakim/1869608","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Rademachergatan+6%2c+63220%2c+ESKILSTUNA%2c+Sweden"
10,"Eritech Av-Teknik AB","897272","0920-23 11 60","Gammelstad","","/Gammelstad/Eritech_Av_Teknik_AB/897272","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Hantverksv%c3%a4gen+2+F%2c+95433%2c+GAMMELSTAD%2c+Sweden"
11,"Eritech Consulting","562504","0120-124 44","Åtvidaberg","","/%C3%85tvidaberg/Eritech_Consulting/562504","mailto:eritech@telia.com","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Sockenv%c3%a4gen+15%2c+59741%2c+%c3%85TVIDABERG%2c+Sweden"
12,"Eritext","182159","08-765 68 62","Stockholm","","/Stockholm/Eritext/182159","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Baggensgatan+9%2c+11131%2c+STOCKHOLM%2c+Sweden"
13,"Eritrean Travel","109021","08-645 62 59","Hägersten","","/H%C3%A4gersten/Eritrean_Travel/109021","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Karusellv%c3%a4gen+10%2c+12631%2c+H%c3%84GERSTEN%2c+Sweden"
14,"Eriwa Fastigheter AB","744368","","Stockholm","","/Stockholm/Eriwa_Fastigheter_AB/744368","","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=Skeppargatan+13%2c+11452%2c+STOCKHOLM%2c+Sweden"
15,"Eriwood AB","450784","0370-30 17 50","Värnamo","http://www.eriwood.se","/V%C3%A4rnamo/Eriwood_AB/450784","mailto:eri@eriwood.se","http://maps.google.se/maps?f=q&source=s_q&hl=sv&geocode=&q=V%c3%a4xj%c3%b6v%c3%a4gen+26%2c+33142%2c+V%c3%84RNAMO%2c+Sweden"
